Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
34352,US-2012-100377,2012-08-28,2012-09-01,Standard Class,TS-21370,Todd Sumrall,Corporate,Chicago,Illinois,United States,60623.0,US,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799,5,0.2,874,286,Medium
34595,CA-2014-136308,2014-11-17,2014-11-17,Same Day,MW-18235,Mitch Willingham,Corporate,San Francisco,California,United States,94122.0,US,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919,3,0.2,215,282,High
39080,CA-2013-162236,2013-11-05,2013-11-07,Second Class,ER-13855,Elpida Rittenbach,Corporate,Charlotte,North Carolina,United States,28205.0,US,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876,10,0.4,-292,278,Critical
37936,CA-2011-108609,2011-10-31,2011-11-02,Second Class,AJ-10780,Anthony Jacobs,Corporate,Lorain,Ohio,United States,44052.0,US,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421,8,0.4,-734,277,Critical
31615,CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024.0,US,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991,2,0.0,1995,276,High
40096,CA-2011-116666,2011-05-08,2011-05-10,First Class,KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799,5,0.4,239,276,Medium
38769,CA-2013-139997,2013-07-02,2013-07-04,First Class,EM-14140,Eugene Moren,Home Office,Lehi,Utah,United States,84043.0,US,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499,5,0.0,449,276,Medium
32310,US-2012-126214,2012-12-21,2012-12-24,Second Class,JS-15880,John Stevenson,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618,13,0.0,356,275,High
40187,CA-2013-147256,2013-10-18,2013-10-22,Second Class,FC-14245,Frank Carlisle,Home Office,Columbia,Missouri,United States,65203.0,US,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927,7,0.0,751,274,High
33869,CA-2013-155845,2013-08-13,2013-08-16,Second Class,CM-12235,Chris McAfee,Consumer,Carrollton,Texas,United States,75007.0,US,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399,7,0.2,52,273,High
38490,CA-2013-110492,2013-02-12,2013-02-14,First Class,JS-15880,John Stevenson,Consumer,Atlanta,Georgia,United States,30318.0,US,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350,6,0.0,175,273,Critical
32859,US-2014-102890,2014-07-01,2014-07-01,Same Day,SG-20470,Sheri Gordon,Consumer,New York City,New York,United States,10011.0,US,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044,5,0.4,-295,271,High
33193,CA-2014-141789,2014-10-04,2014-10-07,First Class,AC-10450,Amy Cox,Consumer,Minneapolis,Minnesota,United States,55407.0,US,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793,2,0.0,843,271,Medium
36162,CA-2014-122490,2014-11-14,2014-11-19,Standard Class,TT-21070,Ted Trevino,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404,6,0.2,150,269,Medium
38165,US-2013-126452,2013-08-22,2013-08-29,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,United States,90004.0,US,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887,9,0.2,180,268,Low
36607,CA-2014-131254,2014-11-20,2014-11-22,First Class,NC-18415,Nathan Cano,Consumer,Houston,Texas,United States,77095.0,US,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525,6,0.8,-2287,263,High
37917,US-2014-167402,2014-01-14,2014-01-19,Second Class,CP-12085,Cathy Prescott,Corporate,Springfield,Missouri,United States,65807.0,US,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164,5,0.0,83,262,Medium
33320,CA-2013-168354,2013-09-20,2013-09-22,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,United States,2908.0,US,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872,4,0.0,244,260,High
36923,CA-2011-126683,2011-09-29,2011-10-01,Second Class,PP-18955,Paul Prost,Home Office,Seattle,Washington,United States,98115.0,US,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348,9,0.0,399,259,High
34064,CA-2014-167752,2014-01-16,2014-01-19,First Class,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924,8,0.2,312,259,High
38771,CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,Maria Etezadi,Home Office,Henderson,Kentucky,United States,42420.0,US,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573,9,0.0,746,258,High
40585,US-2014-165456,2014-12-01,2014-12-04,First Class,TB-21625,Trudy Brown,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079,6,0.3,-15,258,Critical
39528,CA-2013-162355,2013-07-01,2013-07-03,Second Class,PF-19165,Philip Fox,Consumer,Sandy Springs,Georgia,United States,30328.0,US,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266,7,0.0,291,254,Critical
32927,CA-2013-106530,2013-05-09,2013-05-09,Same Day,CL-12565,Clay Ludtke,Consumer,Cleveland,Ohio,United States,44105.0,US,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006,3,0.2,88,254,Critical
38963,US-2013-140158,2013-10-05,2013-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,Providence,Rhode Island,United States,2908.0,US,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399,9,0.0,2591,254,Medium
41226,CA-2013-129630,2013-09-05,2013-09-05,Same Day,IM-15055,Ionia McGrath,Consumer,San Francisco,California,United States,94122.0,US,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799,5,0.2,944,253,High
36495,CA-2013-103982,2013-03-04,2013-03-09,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,United States,78664.0,US,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930,3,0.2,-786,253,Medium
37053,CA-2011-163748,2011-10-14,2011-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,Fort Worth,Texas,United States,76106.0,US,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999,5,0.2,624,252,High
41245,CA-2014-121559,2014-06-02,2014-06-04,Second Class,HW-14935,Helen Wasserman,Corporate,Indianapolis,Indiana,United States,46203.0,US,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405,8,0.0,793,252,High
33554,CA-2014-105214,2014-06-17,2014-06-20,First Class,TS-21610,Troy Staebel,Consumer,San Francisco,California,United States,94122.0,US,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212,7,0.2,90,251,Medium
38784,US-2012-134558,2012-12-19,2012-12-24,Second Class,PM-19135,Peter McVee,Home Office,Dover,New Hampshire,United States,3820.0,US,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249,9,0.0,517,248,High
39533,CA-2014-102204,2014-05-02,2014-05-07,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,United States,32216.0,US,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803,5,0.2,0,246,Medium
38381,CA-2014-118724,2014-07-22,2014-07-26,Second Class,AR-10825,Anthony Rawles,Corporate,Concord,California,United States,94521.0,US,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626,9,0.2,121,245,High
34145,CA-2014-157854,2014-04-09,2014-04-16,Standard Class,DM-13345,Denise Monton,Corporate,Roswell,Georgia,United States,30076.0,US,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690,3,0.0,1264,244,Low
40644,CA-2014-109085,2014-02-18,2014-02-21,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,United States,45373.0,US,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899,5,0.3,-12,243,High
40353,CA-2012-160227,2012-11-02,2012-11-04,First Class,ED-13885,Emily Ducich,Home Office,New York City,New York,United States,10011.0,US,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621,11,0.1,553,243,Medium
39294,US-2014-105998,2014-11-04,2014-11-06,First Class,CR-12580,Clay Rozendal,Home Office,San Diego,California,United States,92037.0,US,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673,12,0.2,20,242,Medium
31324,US-2012-150630,2012-09-17,2012-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083,7,0.5,-1665,242,Medium
36068,US-2011-167262,2011-10-31,2011-11-03,Second Class,AC-10450,Amy Cox,Consumer,Avondale,Arizona,United States,85323.0,US,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742,8,0.2,83,241,Critical
38694,CA-2011-141649,2011-09-30,2011-09-30,Same Day,DM-12955,Dario Medina,Corporate,Fairfield,Ohio,United States,45014.0,US,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795,6,0.2,59,241,High
41024,CA-2014-167395,2014-12-03,2014-12-05,First Class,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,United States,1852.0,US,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979,5,0.0,284,240,Critical
33899,CA-2013-165848,2013-06-05,2013-06-05,Same Day,EN-13780,Edward Nazzal,Consumer,New York City,New York,United States,10035.0,US,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349,3,0.0,364,240,High
41154,CA-2012-164301,2012-03-26,2012-03-30,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,United States,98103.0,US,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393,8,0.0,610,240,Medium
36177,CA-2014-143567,2014-11-03,2014-11-06,Second Class,TB-21175,Thomas Boland,Corporate,Henderson,Kentucky,United States,42420.0,US,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975,4,0.0,292,238,Critical
34781,CA-2011-124688,2011-08-27,2011-08-29,First Class,CC-12610,Corey Catlett,Corporate,Springfield,Virginia,United States,22153.0,US,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202,3,0.0,300,237,Critical
40518,CA-2014-103212,2014-10-14,2014-10-15,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,United States,70506.0,US,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504,4,0.0,346,236,Medium
34740,CA-2014-168858,2014-11-20,2014-11-24,Standard Class,JD-16150,Justin Deggeller,Corporate,New York City,New York,United States,10011.0,US,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504,7,0.0,626,235,High
32103,CA-2011-134313,2011-11-01,2011-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,United States,80219.0,US,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983,4,0.2,247,235,Medium
38976,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,Providence,Rhode Island,United States,2908.0,US,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687,4,0.0,742,234,Low
34480,CA-2014-152912,2014-11-10,2014-11-13,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633,9,0.0,473,232,Critical
39111,US-2014-109316,2014-06-09,2014-06-11,First Class,MG-17680,Maureen Gastineau,Home Office,Los Angeles,California,United States,90049.0,US,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497,2,0.15,140,231,Medium
32477,CA-2011-128146,2011-06-21,2011-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,Lakewood,New Jersey,United States,8701.0,US,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322,7,0.0,357,229,High
39765,US-2013-164196,2013-11-12,2013-11-18,Standard Class,AS-10285,Alejandro Savely,Corporate,Noblesville,Indiana,United States,46060.0,US,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678,6,0.0,241,228,Medium
36756,CA-2014-116680,2014-09-05,2014-09-07,Second Class,PK-19075,Pete Kriz,Consumer,San Francisco,California,United States,94122.0,US,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478,8,0.2,92,227,High
36865,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,United States,60610.0,US,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959,2,0.2,335,227,Critical
38354,CA-2013-165330,2013-12-12,2013-12-12,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,United States,92804.0,US,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892,7,0.2,111,226,Critical
36157,CA-2013-101546,2013-12-19,2013-12-25,Standard Class,GK-14620,Grace Kelly,Corporate,Morristown,New Jersey,United States,7960.0,US,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793,2,0.0,843,225,Low
33202,CA-2014-154410,2014-10-22,2014-10-25,First Class,MD-17860,Michael Dominguez,Corporate,Indianapolis,Indiana,United States,46203.0,US,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909,8,0.0,9,225,High
40068,CA-2014-115882,2014-09-15,2014-09-18,First Class,DB-13555,Dorothy Badders,Corporate,Raleigh,North Carolina,United States,27604.0,US,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942,4,0.2,94,223,High
33688,US-2012-127040,2012-12-06,2012-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,New York City,New York,United States,10009.0,US,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619,9,0.0,97,223,High
37824,CA-2013-157791,2013-12-24,2013-12-29,Second Class,CA-11965,Carol Adams,Corporate,Warwick,Rhode Island,United States,2886.0,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999,4,0.0,899,223,Medium
35497,CA-2012-143105,2012-12-10,2012-12-10,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,United States,10024.0,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799,2,0.2,249,223,High
41222,CA-2012-159534,2012-03-20,2012-03-23,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,United States,10035.0,US,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1087,8,0.2,353,221,High
34448,CA-2012-147830,2012-12-15,2012-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,Newark,Ohio,United States,43055.0,US,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799,2,0.7,-2639,219,High
34809,CA-2014-140326,2014-09-05,2014-09-07,First Class,HW-14935,Helen Wasserman,Corporate,Chicago,Illinois,United States,60653.0,US,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825,9,0.3,-117,219,Critical
39568,CA-2013-169670,2013-12-26,2014-01-01,Standard Class,JE-15715,Joe Elijah,Consumer,New York City,New York,United States,10009.0,US,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563,8,0.1,313,219,Medium
32447,CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,Nat Carroll,Consumer,Lansing,Michigan,United States,48911.0,US,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599,2,0.0,209,218,Critical
37448,CA-2011-111871,2011-03-18,2011-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,San Francisco,California,United States,94110.0,US,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198,10,0.15,70,218,Critical
33410,CA-2012-164882,2012-10-31,2012-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,United States,92374.0,US,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295,4,0.2,145,218,Critical
37567,CA-2014-102379,2014-12-03,2014-12-07,Standard Class,BB-11545,Brenda Bowman,Corporate,Oakland,California,United States,94601.0,US,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159,9,0.2,43,217,High
36722,CA-2013-153598,2013-12-04,2013-12-07,First Class,NM-18520,Neoma Murray,Consumer,Los Angeles,California,United States,90045.0,US,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649,5,0.0,659,217,High
40787,CA-2014-111738,2014-01-04,2014-01-08,Standard Class,CM-12385,Christopher Martinez,Consumer,San Francisco,California,United States,94110.0,US,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022,8,0.2,682,215,Medium
38176,CA-2012-137113,2012-12-01,2012-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,United States,98105.0,US,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003,5,0.2,125,215,High
33732,CA-2012-154746,2012-11-14,2012-11-17,First Class,PJ-18835,Patrick Jones,Corporate,Springfield,Virginia,United States,22153.0,US,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826,3,0.0,322,215,Critical
37736,CA-2011-166891,2011-10-04,2011-10-06,First Class,CC-12220,Chris Cortes,Consumer,New York City,New York,United States,10024.0,US,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589,5,0.1,-6,214,Critical
40095,US-2013-150140,2013-04-07,2013-04-11,Standard Class,VM-21685,Valerie Mitchum,Home Office,Burlington,Vermont,United States,5408.0,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294,5,0.0,336,214,High
33127,CA-2014-145884,2014-10-22,2014-10-22,Same Day,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,United States,74403.0,US,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439,8,0.0,374,214,High
35697,CA-2013-131737,2013-03-18,2013-03-18,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,United States,21044.0,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901,3,0.0,297,214,High
